1998/04,Manitoba,Canary seed,v31212182,7.22,300
1998/05,Manitoba,Canary seed,v31212182,7.22,308
1998/06,Manitoba,Canary seed,v31212182,7.22,308
1998/07,Manitoba,Canary seed,v31212182,7.22,267
1998/08,Manitoba,Canary seed,v31212182,7.22,248
1998/09,Manitoba,Canary seed,v31212182,7.22,244
1998/10,Manitoba,Canary seed,v31212182,7.22,248
1998/11,Manitoba,Canary seed,v31212182,7.22,251
1998/12,Manitoba,Canary seed,v31212182,7.22,257
1999/01,Manitoba,Canary seed,v31212182,7.22,250
1999/02,Manitoba,Canary seed,v31212182,7.22,260
1999/03,Manitoba,Canary seed,v31212182,7.22,260
1999/04,Manitoba,Canary seed,v31212182,7.22,260
1999/05,Manitoba,Canary seed,v31212182,7.22,265
1999/06,Manitoba,Canary seed,v31212182,7.22,260
1999/07,Manitoba,Canary seed,v31212182,7.22,260
1999/08,Manitoba,Canary seed,v31212182,7.22,240
1999/09,Manitoba,Canary seed,v31212182,7.22,243
1999/10,Manitoba,Canary seed,v31212182,7.22,245
1999/11,Manitoba,Canary seed,v31212182,7.22,262
1999/12,Manitoba,Canary seed,v31212182,7.22,262
2000/01,Manitoba,Canary seed,v31212182,7.22,265
2000/02,Manitoba,Canary seed,v31212182,7.22,265
2000/03,Manitoba,Canary seed,v31212182,7.22,243
2000/04,Manitoba,Canary seed,v31212182,7.22,244
2000/05,Manitoba,Canary seed,v31212182,7.22,265
2000/06,Manitoba,Canary seed,v31212182,7.22,265
2000/07,Manitoba,Canary seed,v31212182,7.22,230
2000/08,Manitoba,Canary seed,v31212182,7.22,235
2000/09,Manitoba,Canary seed,v31212182,7.22,235
2000/10,Manitoba,Canary seed,v31212182,7.22,255
2000/11,Manitoba,Canary seed,v31212182,7.22,243
2000/12,Manitoba,Canary seed,v31212182,7.22,260
2001/01,Manitoba,Canary seed,v31212182,7.22,250
2001/02,Manitoba,Canary seed,v31212182,7.22,245
2001/03,Manitoba,Canary seed,v31212182,7.22,245
2001/04,Manitoba,Canary seed,v31212182,7.22,250
2001/05,Manitoba,Canary seed,v31212182,7.22,322
2001/06,Manitoba,Canary seed,v31212182,7.22,353
2001/07,Manitoba,Canary seed,v31212182,7.22,390
2001/08,Manitoba,Canary seed,v31212182,7.22,540
2001/09,Manitoba,Canary seed,v31212182,7.22,580
2001/10,Manitoba,Canary seed,v31212182,7.22,575
2001/11,Manitoba,Canary seed,v31212182,7.22,590
2001/12,Manitoba,Canary seed,v31212182,7.22,625
2002/01,Manitoba,Canary seed,v31212182,7.22,730
2002/02,Manitoba,Canary seed,v31212182,7.22,760
2002/03,Manitoba,Canary seed,v31212182,7.22,795
2002/04,Manitoba,Canary seed,v31212182,7.22,750
2002/05,Manitoba,Canary seed,v31212182,7.22,700
2002/06,Manitoba,Canary seed,v31212182,7.22,700
2002/07,Manitoba,Canary seed,v31212182,7.22,700
2002/08,Manitoba,Canary seed,v31212182,7.22,700
2002/09,Manitoba,Canary seed,v31212182,7.22,700
2002/10,Manitoba,Canary seed,v31212182,7.22,690
2002/11,Manitoba,Canary seed,v31212182,7.22,695
2002/12,Manitoba,Canary seed,v31212182,7.22,705
2003/01,Manitoba,Canary seed,v31212182,7.22,725
2003/02,Manitoba,Canary seed,v31212182,7.22,690
2003/03,Manitoba,Canary seed,v31212182,7.22,640
2003/04,Manitoba,Canary seed,v31212182,7.22,440
2003/05,Manitoba,Canary seed,v31212182,7.22,390
2003/06,Manitoba,Canary seed,v31212182,7.22,375
2003/07,Manitoba,Canary seed,v31212182,7.22,350
2003/08,Manitoba,Canary seed,v31212182,7.22,460
2003/09,Manitoba,Canary seed,v31212182,7.22,430
2003/10,Manitoba,Canary seed,v31212182,7.22,420
2003/11,Manitoba,Canary seed,v31212182,7.22,380
2003/12,Manitoba,Canary seed,v31212182,7.22,360
2004/01,Manitoba,Canary seed,v31212182,7.22,340
2004/02,Manitoba,Canary seed,v31212182,7.22,350
2004/03,Manitoba,Canary seed,v31212182,7.22,365
2004/04,Manitoba,Canary seed,v31212182,7.22,350
2004/05,Manitoba,Canary seed,v31212182,7.22,350
2004/06,Manitoba,Canary seed,v31212182,7.22,335
2004/07,Manitoba,Canary seed,v31212182,7.22,290
2004/08,Manitoba,Canary seed,v31212182,7.22,255
2004/09,Manitoba,Canary seed,v31212182,7.22,315
2004/10,Manitoba,Canary seed,v31212182,7.22,270
2004/11,Manitoba,Canary seed,v31212182,7.22,270
2004/12,Manitoba,Canary seed,v31212182,7.22,270
2005/01,Manitoba,Canary seed,v31212182,7.22,250
2005/02,Manitoba,Canary seed,v31212182,7.22,235
2005/03,Manitoba,Canary seed,v31212182,7.22,225
2005/04,Manitoba,Canary seed,v31212182,7.22,230
2005/05,Manitoba,Canary seed,v31212182,7.22,230
2005/06,Manitoba,Canary seed,v31212182,7.22,250
2005/07,Manitoba,Canary seed,v31212182,7.22,245
2005/08,Manitoba,Canary seed,v31212182,7.22,215
2005/09,Manitoba,Canary seed,v31212182,7.22,205
2005/10,Manitoba,Canary seed,v31212182,7.22,210
2005/11,Manitoba,Canary seed,v31212182,7.22,210
2005/12,Manitoba,Canary seed,v31212182,7.22,190
2006/01,Manitoba,Canary seed,v31212182,7.22,195
2006/02,Manitoba,Canary seed,v31212182,7.22,185
2006/03,Manitoba,Canary seed,v31212182,7.22,195
2006/04,Manitoba,Canary seed,v31212182,7.22,200
2006/05,Manitoba,Canary seed,v31212182,7.22,200
2006/06,Manitoba,Canary seed,v31212182,7.22,215
2006/07,Manitoba,Canary seed,v31212182,7.22,220
2006/08,Manitoba,Canary seed,v31212182,7.22,220
2006/09,Manitoba,Canary seed,v31212182,7.22,250
2006/10,Manitoba,Canary seed,v31212182,7.22,280
2006/11,Manitoba,Canary seed,v31212182,7.22,310
2006/12,Manitoba,Canary seed,v31212182,7.22,375
2007/01,Manitoba,Canary seed,v31212182,7.22,385
2007/02,Manitoba,Canary seed,v31212182,7.22,395
2007/03,Manitoba,Canary seed,v31212182,7.22,395
2007/04,Manitoba,Canary seed,v31212182,7.22,390
2007/05,Manitoba,Canary seed,v31212182,7.22,380
2007/06,Manitoba,Canary seed,v31212182,7.22,365
2007/07,Manitoba,Canary seed,v31212182,7.22,380
2007/08,Manitoba,Canary seed,v31212182,7.22,380
2007/09,Manitoba,Canary seed,v31212182,7.22,395
2007/10,Manitoba,Canary seed,v31212182,7.22,435
2007/11,Manitoba,Canary seed,v31212182,7.22,420
2007/12,Manitoba,Canary seed,v31212182,7.22,480
2008/01,Manitoba,Canary seed,v31212182,7.22,460
2008/02,Manitoba,Canary seed,v31212182,7.22,595
2008/03,Manitoba,Canary seed,v31212182,7.22,660
2008/04,Manitoba,Canary seed,v31212182,7.22,675
2008/05,Manitoba,Canary seed,v31212182,7.22,675
2008/06,Manitoba,Canary seed,v31212182,7.22,650
2008/07,Manitoba,Canary seed,v31212182,7.22,640
2008/08,Manitoba,Canary seed,v31212182,7.22,615
2008/09,Manitoba,Canary seed,v31212182,7.22,580
2008/10,Manitoba,Canary seed,v31212182,7.22,590
2008/11,Manitoba,Canary seed,v31212182,7.22,540
2008/12,Manitoba,Canary seed,v31212182,7.22,450
2009/01,Manitoba,Canary seed,v31212182,7.22,480
2009/02,Manitoba,Canary seed,v31212182,7.22,415
2009/03,Manitoba,Canary seed,v31212182,7.22,425
2009/04,Manitoba,Canary seed,v31212182,7.22,415
2009/05,Manitoba,Canary seed,v31212182,7.22,415
2009/06,Manitoba,Canary seed,v31212182,7.22,415
2009/07,Manitoba,Canary seed,v31212182,7.22,450
2009/08,Manitoba,Canary seed,v31212182,7.22,455
2009/09,Manitoba,Canary seed,v31212182,7.22,460
2009/10,Manitoba,Canary seed,v31212182,7.22,410
2009/11,Manitoba,Canary seed,v31212182,7.22,420
2009/12,Manitoba,Canary seed,v31212182,7.22,410
2010/01,Manitoba,Canary seed,v31212182,7.22,420
2010/02,Manitoba,Canary seed,v31212182,7.22,420
2010/03,Manitoba,Canary seed,v31212182,7.22,410
2010/04,Manitoba,Canary seed,v31212182,7.22,430
2010/05,Manitoba,Canary seed,v31212182,7.22,355
2010/06,Manitoba,Canary seed,v31212182,7.22,335
2010/07,Manitoba,Canary seed,v31212182,7.22,365
2010/08,Manitoba,Canary seed,v31212182,7.22,395
2010/09,Manitoba,Canary seed,v31212182,7.22,440
2010/10,Manitoba,Canary seed,v31212182,7.22,475
2010/11,Manitoba,Canary seed,v31212182,7.22,515
2010/12,Manitoba,Canary seed,v31212182,7.22,530
2011/01,Manitoba,Canary seed,v31212182,7.22,560
2011/02,Manitoba,Canary seed,v31212182,7.22,580
2011/03,Manitoba,Canary seed,v31212182,7.22,615
2011/04,Manitoba,Canary seed,v31212182,7.22,610
2011/05,Manitoba,Canary seed,v31212182,7.22,615
2011/06,Manitoba,Canary seed,v31212182,7.22,610
2011/07,Manitoba,Canary seed,v31212182,7.22,605
2011/08,Manitoba,Canary seed,v31212182,7.22,605
2011/09,Manitoba,Canary seed,v31212182,7.22,590
2011/10,Manitoba,Canary seed,v31212182,7.22,600
2011/11,Manitoba,Canary seed,v31212182,7.22,600
2011/12,Manitoba,Canary seed,v31212182,7.22,600
2012/01,Manitoba,Canary seed,v31212182,7.22,605
2012/02,Manitoba,Canary seed,v31212182,7.22,580
2012/03,Manitoba,Canary seed,v31212182,7.22,595
2012/04,Manitoba,Canary seed,v31212182,7.22,600
2012/05,Manitoba,Canary seed,v31212182,7.22,..
2012/06,Manitoba,Canary seed,v31212182,7.22,..
2012/07,Manitoba,Canary seed,v31212182,7.22,..
2012/08,Manitoba,Canary seed,v31212182,7.22,..
2012/09,Manitoba,Canary seed,v31212182,7.22,..
2012/10,Manitoba,Canary seed,v31212182,7.22,..
2012/11,Manitoba,Canary seed,v31212182,7.22,..
2012/12,Manitoba,Canary seed,v31212182,7.22,..
2013/01,Manitoba,Canary seed,v31212182,7.22,..
2013/02,Manitoba,Canary seed,v31212182,7.22,..
2013/03,Manitoba,Canary seed,v31212182,7.22,..
2013/04,Manitoba,Canary seed,v31212182,7.22,..
2013/05,Manitoba,Canary seed,v31212182,7.22,..
2013/06,Manitoba,Canary seed,v31212182,7.22,..
2013/07,Manitoba,Canary seed,v31212182,7.22,..
2013/08,Manitoba,Canary seed,v31212182,7.22,..
2013/09,Manitoba,Canary seed,v31212182,7.22,..
2013/10,Manitoba,Canary seed,v31212182,7.22,..
2013/11,Manitoba,Canary seed,v31212182,7.22,..
2013/12,Manitoba,Canary seed,v31212182,7.22,..
1987/01,Saskatchewan,Canary seed,v31212218,8.22,253.5
1987/02,Saskatchewan,Canary seed,v31212218,8.22,253.5
1987/03,Saskatchewan,Canary seed,v31212218,8.22,253.5
1987/04,Saskatchewan,Canary seed,v31212218,8.22,253.5
1987/05,Saskatchewan,Canary seed,v31212218,8.22,253.5
1987/06,Saskatchewan,Canary seed,v31212218,8.22,253.5
1987/07,Saskatchewan,Canary seed,v31212218,8.22,253.5
1987/08,Saskatchewan,Canary seed,v31212218,8.22,198.4
1987/09,Saskatchewan,Canary seed,v31212218,8.22,198.4
1987/10,Saskatchewan,Canary seed,v31212218,8.22,198.4
1987/11,Saskatchewan,Canary seed,v31212218,8.22,198.4
1987/12,Saskatchewan,Canary seed,v31212218,8.22,198.4
1988/01,Saskatchewan,Canary seed,v31212218,8.22,198.4
1988/02,Saskatchewan,Canary seed,v31212218,8.22,198.4
1988/03,Saskatchewan,Canary seed,v31212218,8.22,198.4
1988/04,Saskatchewan,Canary seed,v31212218,8.22,198.4
1988/05,Saskatchewan,Canary seed,v31212218,8.22,198.4
1988/06,Saskatchewan,Canary seed,v31212218,8.22,198.4
1988/07,Saskatchewan,Canary seed,v31212218,8.22,198.4
1988/08,Saskatchewan,Canary seed,v31212218,8.22,275.6
1988/09,Saskatchewan,Canary seed,v31212218,8.22,275.6
1988/10,Saskatchewan,Canary seed,v31212218,8.22,275.6
1988/11,Saskatchewan,Canary seed,v31212218,8.22,275.6
1988/12,Saskatchewan,Canary seed,v31212218,8.22,275.6
1989/01,Saskatchewan,Canary seed,v31212218,8.22,275.6
1989/02,Saskatchewan,Canary seed,v31212218,8.22,275.6
1989/03,Saskatchewan,Canary seed,v31212218,8.22,275.6
1989/04,Saskatchewan,Canary seed,v31212218,8.22,275.6
1989/05,Saskatchewan,Canary seed,v31212218,8.22,275.6
1989/06,Saskatchewan,Canary seed,v31212218,8.22,275.6
1989/07,Saskatchewan,Canary seed,v31212218,8.22,275.6
1989/08,Saskatchewan,Canary seed,v31212218,8.22,284.4
1989/09,Saskatchewan,Canary seed,v31212218,8.22,284.4
1989/10,Saskatchewan,Canary seed,v31212218,8.22,284.4
1989/11,Saskatchewan,Canary seed,v31212218,8.22,284.4
1989/12,Saskatchewan,Canary seed,v31212218,8.22,284.4
1990/01,Saskatchewan,Canary seed,v31212218,8.22,284.4
1990/02,Saskatchewan,Canary seed,v31212218,8.22,284.4
1990/03,Saskatchewan,Canary seed,v31212218,8.22,284.4
1990/04,Saskatchewan,Canary seed,v31212218,8.22,284.4
1990/05,Saskatchewan,Canary seed,v31212218,8.22,284.4
1990/06,Saskatchewan,Canary seed,v31212218,8.22,284.4
1990/07,Saskatchewan,Canary seed,v31212218,8.22,284.4
1990/08,Saskatchewan,Canary seed,v31212218,8.22,209.4
1990/09,Saskatchewan,Canary seed,v31212218,8.22,209.4
1990/10,Saskatchewan,Canary seed,v31212218,8.22,209.4
1990/11,Saskatchewan,Canary seed,v31212218,8.22,209.4
1990/12,Saskatchewan,Canary seed,v31212218,8.22,209.4
1991/01,Saskatchewan,Canary seed,v31212218,8.22,209.4
1991/02,Saskatchewan,Canary seed,v31212218,8.22,209.4
1991/03,Saskatchewan,Canary seed,v31212218,8.22,209.4
1991/04,Saskatchewan,Canary seed,v31212218,8.22,209.4
1991/05,Saskatchewan,Canary seed,v31212218,8.22,209.4
1991/06,Saskatchewan,Canary seed,v31212218,8.22,209.4
1991/07,Saskatchewan,Canary seed,v31212218,8.22,209.4
1991/08,Saskatchewan,Canary seed,v31212218,8.22,176.4
1991/09,Saskatchewan,Canary seed,v31212218,8.22,176.4
1991/10,Saskatchewan,Canary seed,v31212218,8.22,176.4
1991/11,Saskatchewan,Canary seed,v31212218,8.22,176.4
1991/12,Saskatchewan,Canary seed,v31212218,8.22,176.4
1992/01,Saskatchewan,Canary seed,v31212218,8.22,176.4
1992/02,Saskatchewan,Canary seed,v31212218,8.22,176.4
1992/03,Saskatchewan,Canary seed,v31212218,8.22,176.4
1992/04,Saskatchewan,Canary seed,v31212218,8.22,176.4
1992/05,Saskatchewan,Canary seed,v31212218,8.22,176.4
1992/06,Saskatchewan,Canary seed,v31212218,8.22,176.4
1992/07,Saskatchewan,Canary seed,v31212218,8.22,176.4
1992/08,Saskatchewan,Canary seed,v31212218,8.22,210.9
1992/09,Saskatchewan,Canary seed,v31212218,8.22,210.9
1992/10,Saskatchewan,Canary seed,v31212218,8.22,210.9
1992/11,Saskatchewan,Canary seed,v31212218,8.22,210.9
1992/12,Saskatchewan,Canary seed,v31212218,8.22,210.9
1993/01,Saskatchewan,Canary seed,v31212218,8.22,210.9
1993/02,Saskatchewan,Canary seed,v31212218,8.22,210.9
1993/03,Saskatchewan,Canary seed,v31212218,8.22,210.9
1993/04,Saskatchewan,Canary seed,v31212218,8.22,210.9
1993/05,Saskatchewan,Canary seed,v31212218,8.22,210.9
1993/06,Saskatchewan,Canary seed,v31212218,8.22,210.9
1993/07,Saskatchewan,Canary seed,v31212218,8.22,210.9
1993/08,Saskatchewan,Canary seed,v31212218,8.22,211
1993/09,Saskatchewan,Canary seed,v31212218,8.22,205
1993/10,Saskatchewan,Canary seed,v31212218,8.22,207
1993/11,Saskatchewan,Canary seed,v31212218,8.22,256
1993/12,Saskatchewan,Canary seed,v31212218,8.22,312
1994/01,Saskatchewan,Canary seed,v31212218,8.22,350
1994/02,Saskatchewan,Canary seed,v31212218,8.22,450
1994/03,Saskatchewan,Canary seed,v31212218,8.22,480
1994/04,Saskatchewan,Canary seed,v31212218,8.22,485
1994/05,Saskatchewan,Canary seed,v31212218,8.22,485
1994/06,Saskatchewan,Canary seed,v31212218,8.22,490
1994/07,Saskatchewan,Canary seed,v31212218,8.22,470
1994/08,Saskatchewan,Canary seed,v31212218,8.22,307
1994/09,Saskatchewan,Canary seed,v31212218,8.22,291
1994/10,Saskatchewan,Canary seed,v31212218,8.22,280
1994/11,Saskatchewan,Canary seed,v31212218,8.22,285
1994/12,Saskatchewan,Canary seed,v31212218,8.22,297
1995/01,Saskatchewan,Canary seed,v31212218,8.22,302
1995/02,Saskatchewan,Canary seed,v31212218,8.22,312
1995/03,Saskatchewan,Canary seed,v31212218,8.22,312
1995/04,Saskatchewan,Canary seed,v31212218,8.22,311
1995/05,Saskatchewan,Canary seed,v31212218,8.22,297
1995/06,Saskatchewan,Canary seed,v31212218,8.22,295
1995/07,Saskatchewan,Canary seed,v31212218,8.22,316
1995/08,Saskatchewan,Canary seed,v31212218,8.22,370
1995/09,Saskatchewan,Canary seed,v31212218,8.22,400
1995/10,Saskatchewan,Canary seed,v31212218,8.22,440
1995/11,Saskatchewan,Canary seed,v31212218,8.22,490
1995/12,Saskatchewan,Canary seed,v31212218,8.22,510
1996/01,Saskatchewan,Canary seed,v31212218,8.22,550
1996/02,Saskatchewan,Canary seed,v31212218,8.22,630
1996/03,Saskatchewan,Canary seed,v31212218,8.22,615
1996/04,Saskatchewan,Canary seed,v31212218,8.22,605
1996/05,Saskatchewan,Canary seed,v31212218,8.22,580
1996/06,Saskatchewan,Canary seed,v31212218,8.22,580
1996/07,Saskatchewan,Canary seed,v31212218,8.22,498
1996/08,Saskatchewan,Canary seed,v31212218,8.22,450
1996/09,Saskatchewan,Canary seed,v31212218,8.22,415
1996/10,Saskatchewan,Canary seed,v31212218,8.22,390
1996/11,Saskatchewan,Canary seed,v31212218,8.22,310
1996/12,Saskatchewan,Canary seed,v31212218,8.22,310
1997/01,Saskatchewan,Canary seed,v31212218,8.22,300
1997/02,Saskatchewan,Canary seed,v31212218,8.22,295
1997/03,Saskatchewan,Canary seed,v31212218,8.22,275
1997/04,Saskatchewan,Canary seed,v31212218,8.22,285
1997/05,Saskatchewan,Canary seed,v31212218,8.22,285
1997/06,Saskatchewan,Canary seed,v31212218,8.22,285
1997/07,Saskatchewan,Canary seed,v31212218,8.22,275
1997/08,Saskatchewan,Canary seed,v31212218,8.22,340
1997/09,Saskatchewan,Canary seed,v31212218,8.22,360
1997/10,Saskatchewan,Canary seed,v31212218,8.22,370
1997/11,Saskatchewan,Canary seed,v31212218,8.22,363
1997/12,Saskatchewan,Canary seed,v31212218,8.22,360
1998/01,Saskatchewan,Canary seed,v31212218,8.22,321
1998/02,Saskatchewan,Canary seed,v31212218,8.22,335
1998/03,Saskatchewan,Canary seed,v31212218,8.22,330
1998/04,Saskatchewan,Canary seed,v31212218,8.22,310
1998/05,Saskatchewan,Canary seed,v31212218,8.22,310
1998/06,Saskatchewan,Canary seed,v31212218,8.22,310
1998/07,Saskatchewan,Canary seed,v31212218,8.22,268
1998/08,Saskatchewan,Canary seed,v31212218,8.22,248
1998/09,Saskatchewan,Canary seed,v31212218,8.22,244
1998/10,Saskatchewan,Canary seed,v31212218,8.22,248
1998/11,Saskatchewan,Canary seed,v31212218,8.22,251
1998/12,Saskatchewan,Canary seed,v31212218,8.22,257
1999/01,Saskatchewan,Canary seed,v31212218,8.22,255
1999/02,Saskatchewan,Canary seed,v31212218,8.22,260
1999/03,Saskatchewan,Canary seed,v31212218,8.22,230
1999/04,Saskatchewan,Canary seed,v31212218,8.22,235
1999/05,Saskatchewan,Canary seed,v31212218,8.22,235
1999/06,Saskatchewan,Canary seed,v31212218,8.22,236
1999/07,Saskatchewan,Canary seed,v31212218,8.22,237
1999/08,Saskatchewan,Canary seed,v31212218,8.22,225
1999/09,Saskatchewan,Canary seed,v31212218,8.22,230
1999/10,Saskatchewan,Canary seed,v31212218,8.22,231
